TF1	TF2	TF1_TF2_count	TF1_count	TF2_count	cosine	zscore
C2_MYB_50	C5_AP2EREBP_67	1	1	1	1.0	inf
C3_MYB_19	C6_Trihelix_27	12	9	20	0.8944271909999159	28.351658042546088
C3_MYB_19	C6_AP2EREBP_227	12	9	29	0.7427813527082073	17.89826206949681
C10_AP2EREBP_113-C2_AP2EREBP_112-C3_AP2EREBP_96	C10_AP2EREBP_72-C3_AP2EREBP_63-C5_AP2EREBP_73	1	2	1	0.7071067811865476	inf
C2_LOBAS2_23	C3_MYB_19	6	11	9	0.6030226891555273	21.821409510924763
C2_C2C2YABBY_23-C9_C2C2YABBY_17	C3_MYB_19	9	26	9	0.5883484054145521	11.13920855416195
C10_NAC_48	C3_AP2EREBP_183	1	1	3	0.5773502691896257	inf
C2_MYB_24	C9_WRKY_7	4	7	7	0.5714285714285714	16.590392845010417
C6_C2C2COlike_11	C6_Trihelix_27	8	10	20	0.565685424949238	18.05470247469875
C6_Trihelix_27	C9_BES1_3	8	20	10	0.565685424949238	16.913043478260864
C3_BES1_2	C4_NAC_20	4	26	2	0.5547001962252291	11.939874624995268
C6_AP2EREBP_227	C9_BES1_3	9	29	10	0.5284981975632331	19.677398201998162
C2_C2C2YABBY_23-C9_C2C2YABBY_17	C6_Trihelix_27	12	26	20	0.5262348115842176	19.204217771052786
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C3_MYB_19	8	26	9	0.5229763603684907	18.169764744684862
C3_MYB_19	C9_WRKY_7	4	9	7	0.5039526306789697	28.428571428571438
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C6_Trihelix_27	11	26	20	0.4823819106188661	13.187960873274827
C2_WRKY_7	C6_C2H2_85	4	7	10	0.47809144373375745	13.00000000000001
C6_C2C2COlike_11	C9_WRKY_7	4	10	7	0.47809144373375745	13.000000000000005
C9_BES1_3	C9_WRKY_7	4	10	7	0.47809144373375745	10.168362916202604
C3_MYB_19	C5_HSF_5-C6_HSF_5-C9_HSF_2	7	9	24	0.47628967220784013	15.745916992000703
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C2_LOBAS2_23	8	26	11	0.4730499167912661	22.65214341577645
C2_LOBAS2_23	C6_Trihelix_27	7	11	20	0.4719399037242694	10.91224118596955
C6_AP2EREBP_227	C6_C2C2COlike_11	8	29	10	0.4697761756117627	11.758206471041644
C2_WRKY_7	C4_C2H2_28	7	7	32	0.4677071733467427	15.205262246998574
C2_WRKY_7	C5_HSF_5-C6_HSF_5-C9_HSF_2	6	7	24	0.4629100498862757	9.669275679594154
C5_HSF_5-C6_HSF_5-C9_HSF_2	C6_Trihelix_27	10	24	20	0.45643546458763845	11.353030623927078
C2_LOBAS2_23	C9_WRKY_7	4	11	7	0.45584230583855173	16.59039284501042
C5_HSF_5-C6_HSF_5-C9_HSF_2	C6_C2H2_85	7	24	10	0.4518480570575319	13.98111585991863
C11_MYB_2-C2_MYB_18	C5_TCP_31	11	13	48	0.4403524229639896	12.660776957743401
C10_NAC_48	C5_TCP_31	3	1	48	0.4330127018922193	15.105186747162929
C6_C2H2_85	C6_Trihelix_27	6	10	20	0.4242640687119285	11.90676632580607
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C2_C2C2YABBY_23-C9_C2C2YABBY_17	11	26	26	0.4230769230769231	13.08546293283351
C2_Trihelix_48	C3_MYB_19	4	10	9	0.42163702135578385	9.195132338123054
C3_MYB_19	C6_C2H2_85	4	9	10	0.42163702135578385	8.293136885581053
C10_AP2EREBP_129-C3_AP2EREBP_122	C5_TCP_31	4	2	48	0.408248290463863	20.20829037796122
C1_MYBrelated_7-C10_MYBrelated_5-C4_MYBrelated_6-C5_MYBrelated_14-C6_MYBrelated_7	C6_bHLH_2	1	3	2	0.408248290463863	inf
C2_G2like_1-C4_G2like_2-C5_G2like_2-C6_G2like_1-C9_G2like_1	C6_Trihelix_27	10	30	20	0.40824829046386296	10.256240841091644
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C6_AP2EREBP_227	11	26	29	0.4005963724010764	11.171918577660792
C2_MYB_39-C3_MYB_20-C5_MYB_47-C6_MYB_41-C9_MYB_15	C6_C2H2_85	8	41	10	0.39509183865983577	10.333414546671083
C2_LOBAS2_23	C6_AP2EREBP_227	7	11	29	0.391924757669098	9.879389882703457
C2_MYB_24	C4_NAC_9-C5_NAC_6-C9_NAC_9	5	7	24	0.3857583749052298	20.801152450343015
C2_LOBAS2_23	C6_C2C2COlike_11	4	11	10	0.3813850356982369	11.939874624995271
C2_LOBAS2_23	C9_BES1_3	4	11	10	0.3813850356982369	13.000000000000002
C2_ABI3VP1_7-C4_ABI3VP1_5	C6_C2C2COlike_11	7	34	10	0.3796283011826483	11.217240481431466
C10_NAC_48	C2_AP2EREBP_57	1	1	7	0.37796447300922725	inf
C2_C3H_3	C9_WRKY_7	1	1	7	0.37796447300922725	inf
C5_C2C2COlike_5	C6_bHLH_2	2	14	2	0.37796447300922725	10.002083116364641
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C6_C2C2COlike_11	6	26	10	0.3721042037676254	9.92242638947478
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C9_BES1_3	6	26	10	0.3721042037676254	8.668957983353016
C2_C2C2YABBY_23-C9_C2C2YABBY_17	C6_C2C2COlike_11	6	26	10	0.3721042037676254	12.213920587391577
C2_C2C2YABBY_23-C9_C2C2YABBY_17	C9_BES1_3	6	26	10	0.3721042037676254	14.499999999999996
C2_G2like_1-C4_G2like_2-C5_G2like_2-C6_G2like_1-C9_G2like_1	C3_MYB_19	6	30	9	0.3651483716701107	12.213920587391572
C4_C2H2_28	C5_HSF_5-C6_HSF_5-C9_HSF_2	10	32	24	0.36084391824351614	10.037140332112111
C11_MYB_2-C2_MYB_18	C13_RAV_1-C2_RAV_2-C4_RAV_2	8	13	38	0.359937016532678	8.722774116117998
C2_Trihelix_48	C9_WRKY_7	3	10	7	0.3585685828003181	15.105186747162922
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C2_G2like_1-C4_G2like_2-C5_G2like_2-C6_G2like_1-C9_G2like_1	10	26	30	0.3580574370197165	9.237450848442966
C2_MYB_38-C5_MYB_46-C6_MYB_40	C4_C2H2_28	7	12	32	0.3572172541558802	8.638982722051836
C2_Trihelix_48	C6_Trihelix_27	5	10	20	0.3535533905932738	13.202182359277545
C10_MYB_1-C13_MYB_1-C2_MYB_3-C3_MYB_1-C5_MYB_2-C6_MYB_2-C9_MYB_1	C6_AP2EREBP_227	19	100	29	0.3528211425363985	7.973028600188434
C6_AP2EREBP_227	C6_C2H2_85	6	29	10	0.35233213170882205	11.637174960427577
C13_RAV_1-C2_RAV_2-C4_RAV_2	C5_TCP_31	15	38	48	0.3512196793431352	8.300402633970176
C3_MYB_19	C4_AP2EREBP_111	12	9	133	0.346843987809648	8.135659877747997
C2_G2like_1-C4_G2like_2-C5_G2like_2-C6_G2like_1-C9_G2like_1	C2_Trihelix_48	6	30	10	0.34641016151377546	8.68817867181406
C2_G2like_1-C4_G2like_2-C5_G2like_2-C6_G2like_1-C9_G2like_1	C9_WRKY_7	5	30	7	0.3450327796711771	10.103245576422676
C6_Trihelix_27	C9_WRKY_7	4	20	7	0.3380617018914066	11.124335061691742
C2_AP2EREBP_57	C4_C2H2_28	5	7	32	0.3340765523905305	10.093448263191654
C10_C2C2COlike_8-C5_C2C2COlike_11-C6_C2C2COlike_13	C10_bZIP_7-C3_bZIP_11-C5_bZIP_5-C6_bZIP_8	2	6	6	0.3333333333333333	14.142857142857148
C2_C3H_3	C3_MYB_19	1	1	9	0.3333333333333333	inf
C3_MYB_19	C9_LOBAS2_17	6	9	36	0.3333333333333333	9.512218504899678
C3_BES1_2	C9_NAC_30	9	26	29	0.3277606683281534	10.087150799256632
C2_AP2EREBP_57	C2_MYB_38-C5_MYB_46-C6_MYB_40	3	7	12	0.32732683535398854	10.763262799307485
C2_MYB_38-C5_MYB_46-C6_MYB_40	C2_WRKY_7	3	12	7	0.32732683535398854	10.763262799307482
C2_C3H_3	C2_Trihelix_48	1	1	10	0.3162277660168379	inf
C2_C3H_3	C6_C2H2_85	1	1	10	0.3162277660168379	inf
C2_MYB_50	C2_Trihelix_48	1	1	10	0.3162277660168379	inf
C2_Trihelix_48	C5_AP2EREBP_67	1	10	1	0.3162277660168379	inf
C2_MYB_39-C3_MYB_20-C5_MYB_47-C6_MYB_41-C9_MYB_15	C6_Trihelix_27	9	41	20	0.3142936330963102	10.858420952155562
C2_ABI3VP1_7-C4_ABI3VP1_5	C2_G2like_1-C4_G2like_2-C5_G2like_2-C6_G2like_1-C9_G2like_1	10	34	30	0.31311214554257477	7.825743928933347
C2_C2C2YABBY_23-C9_C2C2YABBY_17	C2_Trihelix_48	5	26	10	0.31008683647302115	12.545958871718021
