TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0006457	"protein folding"	-15.73754891026957	2.3096301674258988	0.9538129023164027	0.8239825647924448	0	null
GO:0035235	"ionotropic glutamate receptor signaling pathway"	-15.678401569534657	1.6334684555795864	0.19864052779976854	0.8493478000306933	0.0352867	null
GO:0009408	"response to heat"	-14.156269034887908	2.4424797690644486	1.296809660292252	0.8923464011603183	0.16307485	null
GO:0043200	"response to amino acid"	-13.123147352398657	1.5314789170422551	0.15505332894798665	0.8842859423176079	0.13578269	null
GO:0006874	"intracellular calcium ion homeostasis"	-13.114582234889063	1.6127838567197355	0.18794342902786262	0.9038568294510543	0	null
GO:0009628	"response to abiotic stimulus"	-11.10790539730952	3.3195224490654542	9.801249823803035	0.9053778190776749	0.25842554	null
GO:0046686	"response to cadmium ion"	-10.207818503850321	1.8512583487190752	0.32890100079875956	0.9050476401832197	0.27816599	null
GO:0031222	"arabinan catabolic process"	-8.915423722065668	0.9542425094393249	0.03758868580557252	0.888539219246864	0.16872066	null
GO:0051179	"localization"	-8.375202421039239	3.459392487759231	13.527228304280412	1	0	null
GO:0010035	"response to inorganic substance"	-8.242603971206975	2.8727388274726686	3.500446365643941	0.8866563677179318	0.37376267	null
GO:0031221	"arabinan metabolic process"	-8.133476374467156	1	0.042287271531269086	0.908993843995909	0.4755095	null
GO:0070588	"calcium ion transmembrane transport"	-7.508918586576812	1.9344984512435677	0.39937978668420804	0.7969705891504877	0.03770868	null
GO:0008150	"biological_process"	-6.831502516476967	4.328053250252685	100	1	0	null
GO:0019722	"calcium-mediated signaling"	-5.964570261815451	1.9084850188786497	0.37588685805572525	0.8460204801649839	0.37228178	null
GO:0070646	"protein modification by small protein removal"	-5.033717437832537	1.4771212547196624	0.1362589860452004	0.8856321170342416	0.31082969	null
GO:0033365	"protein localization to organelle"	-5.004628093971838	2.5185139398778875	1.54583470375417	0.7630787385140055	0.35694338	null
GO:0006950	"response to stress"	-4.842543231865775	3.587486465410964	18.169431001268617	0.8966383819070937	0.42778631	null
GO:0042592	"homeostatic process"	-4.328827157284917	2.6180480967120925	1.9452144904383781	1	0	null
GO:0051247	"positive regulation of protein metabolic process"	-4.286509456906058	2.089905111439398	0.5732274585349809	0.8827589186243631	0.16564671	null
GO:0006986	"response to unfolded protein"	-4.079407137915192	1.5563025007672873	0.16445050039937978	0.8827652067605231	0.33526474	null
GO:0042221	"response to chemical"	-4.079407137915192	3.4727564493172123	13.950101019593102	0.900537692233358	0.46887312	null
GO:0008152	"metabolic process"	-4.066512712151295	3.9872639541222354	45.62326739651365	1	0	null
GO:0006954	"inflammatory response"	-3.8887374863409345	2.74350976472843	2.600667199173049	0.9015547032035149	0.3491235	null
GO:0007166	"cell surface receptor signaling pathway"	-3.732593581247096	2.0791812460476247	0.5591317013578913	0.8406726572472706	0.40805371	null
GO:0035966	"response to topologically incorrect protein"	-3.674484336636852	1.6532125137753437	0.2067377719306489	0.9002147925090099	0.34292447	null
GO:0050896	"response to stimulus"	-3.4130752918551797	3.7975445143617264	29.474228257294556	1	0	null
GO:0006508	"proteolysis"	-3.288952396132966	2.9827233876685453	4.510642296668703	0.8570121985892025	0.45116833	null
