TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0006063	"uronic acid metabolic process"	-27.020770406977846	0.6989700043360189	0.01879434290278626	0.7940021930997777	0.48064488	null
GO:0009812	"flavonoid metabolic process"	-27.020770406977846	1.863322860120456	0.3382981722501527	0.8776943552344105	0	null
GO:0052696	"flavonoid glucuronidation"	-27.020770406977846	1.462397997898956	0.12224642203150353	0.7281297106940067	0.09777085	null
GO:0005975	"carbohydrate metabolic process"	-25.309538106753823	3.0199466816788423	4.914720669078608	0.8248351996773037	0.13927436	null
GO:0005996	"monosaccharide metabolic process"	-24.99956592252068	2.2648178230095364	0.8598411878024714	0.6622085552752451	0.40676149	null
GO:0044281	"small molecule metabolic process"	-15.502241281712731	3.228400358703005	7.945308462152892	0.8694325200326128	0.15389806	null
GO:0008152	"metabolic process"	-10.526659035814065	3.9872639541222354	45.62326739651365	1	0	null
GO:0009987	"cellular process"	-9.242603971206975	4.113976758289846	61.08161443405535	1	0	null
GO:0008150	"biological_process"	-7.893129455521346	4.328053250252685	100	1	0	null
GO:0009058	"biosynthetic process"	-7.020770406977845	3.6379897807846855	20.41065639242588	0.8494212063868435	0.20706142	null
GO:0006879	"intracellular iron ion homeostasis"	-5.952725132615821	1.6532125137753437	0.2067377719306489	0.8780302681693823	0	null
GO:0071704	"organic substance metabolic process"	-5.90204892900585	3.905202028662319	37.767232063148995	0.832553646413814	0.33300749	null
GO:1901576	"organic substance biosynthetic process"	-5.752517739322946	3.624797578960761	19.799840248085328	0.7508014180163369	0.29274516	null
GO:0044238	"primary metabolic process"	-5.282079974163007	3.865340905624584	34.45472912653291	0.8352675273327524	0.41850898	null
GO:0010601	"positive regulation of auxin biosynthetic process"	-3.5589335933607367	0.9030899869919435	0.03289010007987596	0.8429031050211113	0	null
GO:0044237	"cellular metabolic process"	-3.411728293157671	3.8568496787251725	33.787529953484004	0.8257690410534704	0.41453399	null
GO:0006721	"terpenoid metabolic process"	-3.3039058400047767	2.2405492482826	0.8128553305455057	0.6962959142308202	0.17849791	null
GO:0010143	"cutin biosynthetic process"	-3.0102832800518953	1.3010299956639813	0.08927312878823475	0.8070673584971613	0.10466949	null
GO:0006826	"iron ion transport"	-2.7721132953863266	1.7403626894942439	0.25372362918761454	1	0	null
GO:0016137	"glycoside metabolic process"	-2.543633966870957	0.9030899869919435	0.03289010007987596	0.8305123801272174	0.08840748	null
GO:0042592	"homeostatic process"	-2.347947151751895	2.6180480967120925	1.9452144904383781	1	0	null
GO:0000003	"reproduction"	-2.2426039712069756	3.2214142378423385	7.818446647559085	1	0	null
GO:0097502	"mannosylation"	-2.2122562283535334	0.6989700043360189	0.01879434290278626	0.9276251222410743	0.05981381	null
GO:0044571	"[2Fe-2S] cluster assembly"	-1.9248181453813085	0.47712125471966244	0.00939717145139313	0.9637086921550263	0	null
GO:0009832	"plant-type cell wall biogenesis"	-1.8560488835760365	2.2013971243204513	0.7423765446600573	0.9530741922621354	0.36199018	null
GO:0051321	"meiotic cell cycle"	-1.7708302974608991	2.285557309007774	0.9021284593337406	0.913705052260035	0.02744526	null
GO:0005987	"sucrose catabolic process"	-1.7654827164873133	1.0413926851582251	0.046985857256965656	0.7686497331725362	0.46135739	null
GO:0009628	"response to abiotic stimulus"	-1.7654827164873133	3.3195224490654542	9.801249823803035	0.9779391120400522	0.28536968	null
GO:0010036	"response to boron-containing substance"	-1.7654827164873133	0.8450980400142568	0.028191514354179395	0.9762979407139594	0	null
GO:0097428	"protein maturation by iron-sulfur cluster transfer"	-1.6183435174142131	1.1760912590556813	0.06578020015975192	0.824739216910811	0.25347274	null
GO:0032501	"multicellular organismal process"	-1.3981572102179018	3.428134794028789	12.5875111591411	1	0	null
GO:0071396	"cellular response to lipid"	-1.302160631781637	2.7151673578484576	2.4338674059108207	0.9180440543481414	0.28510826	null
GO:0051156	"glucose 6-phosphate metabolic process"	-1.3016384339448903	1.5797835966168101	0.1738476718507729	0.7863476890440533	0.44201649	null
